adm_cd,adm_nm,year,m_pop,fm_pop
4311452000,충청북도 청주시 청원구 내덕1동,201710,5070,4906
4311453000,충청북도 청주시 청원구 내덕2동,201710,6538,6174
4311454000,충청북도 청주시 청원구 율량.사천동,201710,24595,25483
4311455000,충청북도 청주시 청원구 오근장동,201710,9397,9804
4311131000,충청북도 청주시 상당구 낭성면,201711,1235,1139
4311132000,충청북도 청주시 상당구 미원면,201711,2715,2621
4311133000,충청북도 청주시 상당구 가덕면,201711,2206,2025
4311134000,충청북도 청주시 상당구 남일면,201711,3851,3659
4311135000,충청북도 청주시 상당구 문의면,201711,2332,2128
4311152500,충청북도 청주시 상당구 중앙동,201711,3218,3237
4311154500,충청북도 청주시 상당구 성안동,201711,3090,3088
4311162000,충청북도 청주시 상당구 탑대성동,201711,5175,5314
4311167000,충청북도 청주시 상당구 영운동,201711,5814,5938
4311168000,충청북도 청주시 상당구 금천동,201711,16278,16739
4311169000,충청북도 청주시 상당구 용담.명암.산성동,201711,5727,5850
4311172000,충청북도 청주시 상당구 용암1동,201711,22018,22020
4311173000,충청북도 청주시 상당구 용암2동,201711,11737,11976
4311231000,충청북도 청주시 서원구 남이면,201711,5426,5060
4311232000,충청북도 청주시 서원구 현도면,201711,1913,1817
4311251000,충청북도 청주시 서원구 사직1동,201711,4663,4527
4311252000,충청북도 청주시 서원구 사직2동,201711,7749,8079
4311253000,충청북도 청주시 서원구 사창동,201711,8039,8185
4311254000,충청북도 청주시 서원구 모충동,201711,8445,8421
4311255000,충청북도 청주시 서원구 산남동,201711,14721,14779
4311256000,충청북도 청주시 서원구 분평동,201711,16927,17672
4311257000,충청북도 청주시 서원구 수곡1동,201711,7804,7764
4311258000,충청북도 청주시 서원구 수곡2동,201711,7594,7649
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,201711,24441,25342
4311325000,충청북도 청주시 흥덕구 오송읍,201711,10933,11064
4311331000,충청북도 청주시 흥덕구 강내면,201711,5473,5257
4311332000,충청북도 청주시 흥덕구 옥산면,201711,6474,6049
4311370000,충청북도 청주시 흥덕구 운천.신봉동,201711,9816,9862
4311374100,충청북도 청주시 흥덕구 복대1동,201711,27021,26521
4311374200,충청북도 청주시 흥덕구 복대2동,201711,9184,8825
4311374700,충청북도 청주시 흥덕구 가경동,201711,25151,26496
4311375100,충청북도 청주시 흥덕구 봉명1동,201711,6258,5607
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,201711,14321,12998
4311376000,충청북도 청주시 흥덕구 강서제1동,201711,11537,11390
4311377000,충청북도 청주시 흥덕구 강서제2동,201711,1953,1810
4311425000,충청북도 청주시 청원구 내수읍,201711,10836,10383
4311425300,충청북도 청주시 청원구 오창읍,201711,32731,29608
4311431000,충청북도 청주시 청원구 북이면,201711,2632,2349
4311451000,충청북도 청주시 청원구 우암동,201711,6572,6418
4311452000,충청북도 청주시 청원구 내덕1동,201711,5060,4910
4311453000,충청북도 청주시 청원구 내덕2동,201711,6530,6166
4311454000,충청북도 청주시 청원구 율량.사천동,201711,24624,25479
4311455000,충청북도 청주시 청원구 오근장동,201711,9419,9805
4311131000,충청북도 청주시 상당구 낭성면,201712,1232,1148
4311132000,충청북도 청주시 상당구 미원면,201712,2720,2610
4311133000,충청북도 청주시 상당구 가덕면,201712,2207,2028
4311134000,충청북도 청주시 상당구 남일면,201712,3845,3655
4311135000,충청북도 청주시 상당구 문의면,201712,2321,2125
4311152500,충청북도 청주시 상당구 중앙동,201712,3213,3236
4311154500,충청북도 청주시 상당구 성안동,201712,3051,3085
4311162000,충청북도 청주시 상당구 탑대성동,201712,5144,5288
4311167000,충청북도 청주시 상당구 영운동,201712,5785,5911
4311168000,충청북도 청주시 상당구 금천동,201712,16258,16692
4311169000,충청북도 청주시 상당구 용담.명암.산성동,201712,5680,5821
4311172000,충청북도 청주시 상당구 용암1동,201712,22241,22196
4311173000,충청북도 청주시 상당구 용암2동,201712,11705,11932
4311231000,충청북도 청주시 서원구 남이면,201712,5440,5070
4311232000,충청북도 청주시 서원구 현도면,201712,1911,1819
4311251000,충청북도 청주시 서원구 사직1동,201712,4665,4505
4311252000,충청북도 청주시 서원구 사직2동,201712,7737,8054
4311253000,충청북도 청주시 서원구 사창동,201712,8023,8152
4311254000,충청북도 청주시 서원구 모충동,201712,8415,8402
4311255000,충청북도 청주시 서원구 산남동,201712,14706,14770
4311256000,충청북도 청주시 서원구 분평동,201712,16913,17647
4311257000,충청북도 청주시 서원구 수곡1동,201712,7816,7784
4311258000,충청북도 청주시 서원구 수곡2동,201712,7573,7645
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,201712,24433,25302
4311325000,충청북도 청주시 흥덕구 오송읍,201712,10929,11046
4311331000,충청북도 청주시 흥덕구 강내면,201712,5479,5243
4311332000,충청북도 청주시 흥덕구 옥산면,201712,6469,6057
4311370000,충청북도 청주시 흥덕구 운천.신봉동,201712,9802,9844
4311374100,충청북도 청주시 흥덕구 복대1동,201712,26999,26515
4311374200,충청북도 청주시 흥덕구 복대2동,201712,9173,8827
4311374700,충청북도 청주시 흥덕구 가경동,201712,25114,26431
4311375100,충청북도 청주시 흥덕구 봉명1동,201712,6249,5592
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,201712,14294,12970
4311376000,충청북도 청주시 흥덕구 강서제1동,201712,11619,11437
4311377000,충청북도 청주시 흥덕구 강서제2동,201712,1979,1844
4311425000,충청북도 청주시 청원구 내수읍,201712,10861,10388
4311425300,충청북도 청주시 청원구 오창읍,201712,32789,29688
4311431000,충청북도 청주시 청원구 북이면,201712,2617,2343
4311451000,충청북도 청주시 청원구 우암동,201712,6639,6459
4311452000,충청북도 청주시 청원구 내덕1동,201712,5055,4889
4311453000,충청북도 청주시 청원구 내덕2동,201712,6527,6175
4311454000,충청북도 청주시 청원구 율량.사천동,201712,24651,25492
4311455000,충청북도 청주시 청원구 오근장동,201712,9397,9797
4311131000,충청북도 청주시 상당구 낭성면,201801,1229,1154
4311132000,충청북도 청주시 상당구 미원면,201801,2717,2594
4311133000,충청북도 청주시 상당구 가덕면,201801,2212,2045
4311134000,충청북도 청주시 상당구 남일면,201801,3828,3635
4311135000,충청북도 청주시 상당구 문의면,201801,2319,2124
4311152500,충청북도 청주시 상당구 중앙동,201801,3200,3245
4311154500,충청북도 청주시 상당구 성안동,201801,3054,3068
4311162000,충청북도 청주시 상당구 탑대성동,201801,5130,5252
4311167000,충청북도 청주시 상당구 영운동,201801,5768,5905
4311168000,충청북도 청주시 상당구 금천동,201801,16229,16662
4311169000,충청북도 청주시 상당구 용담.명암.산성동,201801,5668,5802
4311172000,충청북도 청주시 상당구 용암1동,201801,22357,22313
4311173000,충청북도 청주시 상당구 용암2동,201801,11661,11928
4311231000,충청북도 청주시 서원구 남이면,201801,5438,5072
4311232000,충청북도 청주시 서원구 현도면,201801,1909,1803
4311251000,충청북도 청주시 서원구 사직1동,201801,4646,4486
4311252000,충청북도 청주시 서원구 사직2동,201801,7706,8034
4311253000,충청북도 청주시 서원구 사창동,201801,8017,8159
4311254000,충청북도 청주시 서원구 모충동,201801,8369,8398
4311255000,충청북도 청주시 서원구 산남동,201801,14690,14779
4311256000,충청북도 청주시 서원구 분평동,201801,16908,17608
4311257000,충청북도 청주시 서원구 수곡1동,201801,7797,7789
4311258000,충청북도 청주시 서원구 수곡2동,201801,7555,7634
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,201801,24372,25248
4311325000,충청북도 청주시 흥덕구 오송읍,201801,10967,11079
4311331000,충청북도 청주시 흥덕구 강내면,201801,5446,5208
4311332000,충청북도 청주시 흥덕구 옥산면,201801,6498,6086
4311370000,충청북도 청주시 흥덕구 운천.신봉동,201801,9772,9791
4311374100,충청북도 청주시 흥덕구 복대1동,201801,26997,26485
4311374200,충청북도 청주시 흥덕구 복대2동,201801,9194,8821
4311374700,충청북도 청주시 흥덕구 가경동,201801,25137,26394
4311375100,충청북도 청주시 흥덕구 봉명1동,201801,6240,5577
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,201801,14290,12947
4311376000,충청북도 청주시 흥덕구 강서제1동,201801,11715,11495
4311377000,충청북도 청주시 흥덕구 강서제2동,201801,1989,1837
4311425000,충청북도 청주시 청원구 내수읍,201801,10863,10384
4311425300,충청북도 청주시 청원구 오창읍,201801,32877,29748
4311431000,충청북도 청주시 청원구 북이면,201801,2614,2341
4311451000,충청북도 청주시 청원구 우암동,201801,6687,6488
4311452000,충청북도 청주시 청원구 내덕1동,201801,5031,4879
4311453000,충청북도 청주시 청원구 내덕2동,201801,6517,6177
4311454000,충청북도 청주시 청원구 율량.사천동,201801,24664,25478
4311455000,충청북도 청주시 청원구 오근장동,201801,9393,9790
4311131000,충청북도 청주시 상당구 낭성면,201802,1227,1150
4311132000,충청북도 청주시 상당구 미원면,201802,2706,2577
4311133000,충청북도 청주시 상당구 가덕면,201802,2210,2039
4311134000,충청북도 청주시 상당구 남일면,201802,3816,3624
4311135000,충청북도 청주시 상당구 문의면,201802,2309,2125
4311152500,충청북도 청주시 상당구 중앙동,201802,3189,3246
4311154500,충청북도 청주시 상당구 성안동,201802,3052,3051
4311162000,충청북도 청주시 상당구 탑대성동,201802,5115,5243
4311167000,충청북도 청주시 상당구 영운동,201802,5764,5909
4311168000,충청북도 청주시 상당구 금천동,201802,16198,16627
4311169000,충청북도 청주시 상당구 용담.명암.산성동,201802,5823,5955
4311172000,충청북도 청주시 상당구 용암1동,201802,22401,22300
4311173000,충청북도 청주시 상당구 용암2동,201802,11644,11904
4311231000,충청북도 청주시 서원구 남이면,201802,5450,5082
4311232000,충청북도 청주시 서원구 현도면,201802,1911,1800
4311251000,충청북도 청주시 서원구 사직1동,201802,4637,4479
4311252000,충청북도 청주시 서원구 사직2동,201802,7678,7996
4311253000,충청북도 청주시 서원구 사창동,201802,8025,8196
4311254000,충청북도 청주시 서원구 모충동,201802,8365,8372
4311255000,충청북도 청주시 서원구 산남동,201802,14673,14736
4311256000,충청북도 청주시 서원구 분평동,201802,16880,17557
4311257000,충청북도 청주시 서원구 수곡1동,201802,7778,7753
4311258000,충청북도 청주시 서원구 수곡2동,201802,7546,7611
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,201802,24343,25233
4311325000,충청북도 청주시 흥덕구 오송읍,201802,10970,11095
4311331000,충청북도 청주시 흥덕구 강내면,201802,5429,5205
4311332000,충청북도 청주시 흥덕구 옥산면,201802,6509,6087
4311370000,충청북도 청주시 흥덕구 운천.신봉동,201802,9760,9753
4311374100,충청북도 청주시 흥덕구 복대1동,201802,26971,26439
4311374200,충청북도 청주시 흥덕구 복대2동,201802,9191,8818
4311374700,충청북도 청주시 흥덕구 가경동,201802,25113,26308
4311375100,충청북도 청주시 흥덕구 봉명1동,201802,6235,5578
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,201802,14286,12936
4311376000,충청북도 청주시 흥덕구 강서제1동,201802,11784,11556
4311377000,충청북도 청주시 흥덕구 강서제2동,201802,1988,1822
4311425000,충청북도 청주시 청원구 내수읍,201802,10862,10366
4311425300,충청북도 청주시 청원구 오창읍,201802,32884,29741
4311431000,충청북도 청주시 청원구 북이면,201802,2609,2335
4311451000,충청북도 청주시 청원구 우암동,201802,6748,6528
4311452000,충청북도 청주시 청원구 내덕1동,201802,5014,4880
4311453000,충청북도 청주시 청원구 내덕2동,201802,6518,6147
4311454000,충청북도 청주시 청원구 율량.사천동,201802,24673,25486
4311455000,충청북도 청주시 청원구 오근장동,201802,9379,9763
4311131000,충청북도 청주시 상당구 낭성면,201803,1217,1141
4311132000,충청북도 청주시 상당구 미원면,201803,2703,2578
4311133000,충청북도 청주시 상당구 가덕면,201803,2209,2038
4311134000,충청북도 청주시 상당구 남일면,201803,3820,3642
4311135000,충청북도 청주시 상당구 문의면,201803,2305,2129
4311152500,충청북도 청주시 상당구 중앙동,201803,3181,3240
4311154500,충청북도 청주시 상당구 성안동,201803,3046,3047
4311162000,충청북도 청주시 상당구 탑대성동,201803,5098,5212
4311167000,충청북도 청주시 상당구 영운동,201803,5737,5885
4311168000,충청북도 청주시 상당구 금천동,201803,16101,16507
4311169000,충청북도 청주시 상당구 용담.명암.산성동,201803,6341,6483
